2026-02-26 06:22:23 | INFO     | Scheduler PFE démarré
2026-02-26 14:14:00 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:14:01 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:14:01 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:14:01 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:14:02 | INFO     | Déconnexion propre réussie
2026-02-26 14:14:02 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:15:02 | INFO     | ========================================
2026-02-26 14:15:02 | INFO     | Début vérification des emails
2026-02-26 14:15:02 | INFO     | ========================================
2026-02-26 14:15:02 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:15:04 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:15:06 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:15:06 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:15:06 | INFO     | Déconnexion propre réussie
2026-02-26 14:15:06 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:52:11 | INFO     | ========================================
2026-02-26 14:52:11 | INFO     | Début vérification des emails
2026-02-26 14:52:11 | INFO     | ========================================
2026-02-26 14:52:11 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:52:12 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:52:13 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:52:13 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:52:13 | INFO     | Déconnexion propre réussie
2026-02-26 14:52:13 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:53:13 | INFO     | ========================================
2026-02-26 14:53:13 | INFO     | Début vérification des emails
2026-02-26 14:53:13 | INFO     | ========================================
2026-02-26 14:53:13 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:53:14 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:53:15 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:53:15 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:53:15 | INFO     | Déconnexion propre réussie
2026-02-26 14:53:15 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:54:24 | INFO     | ========================================
2026-02-26 14:54:24 | INFO     | Début vérification des emails
2026-02-26 14:54:24 | INFO     | ========================================
2026-02-26 14:54:24 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:54:25 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:54:25 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:54:25 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:54:25 | INFO     | Déconnexion propre réussie
2026-02-26 14:54:25 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:55:25 | INFO     | ========================================
2026-02-26 14:55:25 | INFO     | Début vérification des emails
2026-02-26 14:55:25 | INFO     | ========================================
2026-02-26 14:55:25 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:55:26 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:55:27 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:55:27 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:55:27 | INFO     | Déconnexion propre réussie
2026-02-26 14:55:27 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:56:27 | INFO     | ========================================
2026-02-26 14:56:27 | INFO     | Début vérification des emails
2026-02-26 14:56:27 | INFO     | ========================================
2026-02-26 14:56:27 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:56:28 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:56:29 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:56:29 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:56:29 | INFO     | Déconnexion propre réussie
2026-02-26 14:56:29 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:57:29 | INFO     | ========================================
2026-02-26 14:57:29 | INFO     | Début vérification des emails
2026-02-26 14:57:29 | INFO     | ========================================
2026-02-26 14:57:29 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:57:30 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:57:30 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:57:30 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:57:30 | INFO     | Déconnexion propre réussie
2026-02-26 14:57:30 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:58:30 | INFO     | ========================================
2026-02-26 14:58:30 | INFO     | Début vérification des emails
2026-02-26 14:58:30 | INFO     | ========================================
2026-02-26 14:58:30 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:58:32 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:58:33 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:58:33 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:58:33 | INFO     | Déconnexion propre réussie
2026-02-26 14:58:33 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:59:33 | INFO     | ========================================
2026-02-26 14:59:33 | INFO     | Début vérification des emails
2026-02-26 14:59:33 | INFO     | ========================================
2026-02-26 14:59:33 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:59:34 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:59:35 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:59:35 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:59:35 | INFO     | Déconnexion propre réussie
2026-02-26 14:59:35 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:00:35 | INFO     | ========================================
2026-02-26 15:00:35 | INFO     | Début vérification des emails
2026-02-26 15:00:35 | INFO     | ========================================
2026-02-26 15:00:35 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:00:36 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:00:37 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:00:37 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:00:37 | INFO     | Déconnexion propre réussie
2026-02-26 15:00:37 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:01:37 | INFO     | ========================================
2026-02-26 15:01:37 | INFO     | Début vérification des emails
2026-02-26 15:01:37 | INFO     | ========================================
2026-02-26 15:01:37 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:01:38 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:01:39 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:01:39 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:01:39 | INFO     | Déconnexion propre réussie
2026-02-26 15:01:39 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:02:39 | INFO     | ========================================
2026-02-26 15:02:39 | INFO     | Début vérification des emails
2026-02-26 15:02:39 | INFO     | ========================================
2026-02-26 15:02:39 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:02:40 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:02:41 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:02:41 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:02:41 | INFO     | Déconnexion propre réussie
2026-02-26 15:02:41 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:03:41 | INFO     | ========================================
2026-02-26 15:03:41 | INFO     | Début vérification des emails
2026-02-26 15:03:41 | INFO     | ========================================
2026-02-26 15:03:41 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:03:42 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:03:43 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:03:43 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:03:43 | INFO     | Déconnexion propre réussie
2026-02-26 15:03:43 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:04:43 | INFO     | ========================================
2026-02-26 15:04:43 | INFO     | Début vérification des emails
2026-02-26 15:04:43 | INFO     | ========================================
2026-02-26 15:04:43 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:04:44 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:04:45 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:04:45 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:04:45 | INFO     | Déconnexion propre réussie
2026-02-26 15:04:45 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:05:45 | INFO     | ========================================
2026-02-26 15:05:45 | INFO     | Début vérification des emails
2026-02-26 15:05:45 | INFO     | ========================================
2026-02-26 15:05:45 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:05:46 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:05:47 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:05:47 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:05:47 | INFO     | Déconnexion propre réussie
2026-02-26 15:05:47 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:06:47 | INFO     | ========================================
2026-02-26 15:06:47 | INFO     | Début vérification des emails
2026-02-26 15:06:47 | INFO     | ========================================
2026-02-26 15:06:47 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:06:48 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:06:49 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:06:49 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:06:49 | INFO     | Déconnexion propre réussie
2026-02-26 15:06:49 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:07:49 | INFO     | ========================================
2026-02-26 15:07:49 | INFO     | Début vérification des emails
2026-02-26 15:07:49 | INFO     | ========================================
2026-02-26 15:07:49 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:07:50 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:07:50 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:07:50 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:07:51 | INFO     | Déconnexion propre réussie
2026-02-26 15:07:51 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:08:51 | INFO     | ========================================
2026-02-26 15:08:51 | INFO     | Début vérification des emails
2026-02-26 15:08:51 | INFO     | ========================================
2026-02-26 15:08:51 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:08:52 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:08:52 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:08:52 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:08:53 | INFO     | Déconnexion propre réussie
2026-02-26 15:08:53 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:09:53 | INFO     | ========================================
2026-02-26 15:09:53 | INFO     | Début vérification des emails
2026-02-26 15:09:53 | INFO     | ========================================
2026-02-26 15:09:53 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:09:54 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:09:55 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:09:55 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:09:55 | INFO     | Déconnexion propre réussie
2026-02-26 15:09:55 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:10:55 | INFO     | ========================================
2026-02-26 15:10:55 | INFO     | Début vérification des emails
2026-02-26 15:10:55 | INFO     | ========================================
2026-02-26 15:10:55 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:10:56 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:10:58 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:10:58 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:10:58 | INFO     | Déconnexion propre réussie
2026-02-26 15:10:58 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:11:58 | INFO     | ========================================
2026-02-26 15:11:58 | INFO     | Début vérification des emails
2026-02-26 15:11:58 | INFO     | ========================================
2026-02-26 15:11:58 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:11:59 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:11:59 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:11:59 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:12:00 | INFO     | Déconnexion propre réussie
2026-02-26 15:12:00 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:13:00 | INFO     | ========================================
2026-02-26 15:13:00 | INFO     | Début vérification des emails
2026-02-26 15:13:00 | INFO     | ========================================
2026-02-26 15:13:00 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:13:00 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:13:01 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:13:01 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:13:01 | INFO     | Déconnexion propre réussie
2026-02-26 15:13:01 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:14:01 | INFO     | ========================================
2026-02-26 15:14:01 | INFO     | Début vérification des emails
2026-02-26 15:14:01 | INFO     | ========================================
2026-02-26 15:14:01 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:14:02 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:14:03 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:14:03 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:14:03 | INFO     | Déconnexion propre réussie
2026-02-26 15:14:03 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:15:03 | INFO     | ========================================
2026-02-26 15:15:03 | INFO     | Début vérification des emails
2026-02-26 15:15:03 | INFO     | ========================================
2026-02-26 15:15:03 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:15:04 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:15:05 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:15:05 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:15:06 | INFO     | Déconnexion propre réussie
2026-02-26 15:15:06 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:29:28 | INFO     | ========================================
2026-02-26 15:29:28 | INFO     | Début vérification des emails
2026-02-26 15:29:28 | INFO     | ========================================
2026-02-26 15:29:28 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:29:30 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:29:31 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:29:31 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:29:31 | INFO     | Déconnexion propre réussie
2026-02-26 15:29:31 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:30:31 | INFO     | ========================================
2026-02-26 15:30:31 | INFO     | Début vérification des emails
2026-02-26 15:30:31 | INFO     | ========================================
2026-02-26 15:30:31 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:30:32 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:30:33 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:30:33 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:30:33 | INFO     | Déconnexion propre réussie
2026-02-26 15:30:33 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:37:50 | INFO     | ========================================
2026-02-26 15:37:50 | INFO     | Début vérification des emails
2026-02-26 15:37:50 | INFO     | ========================================
2026-02-26 15:37:50 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:37:51 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:37:52 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:37:52 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:37:52 | INFO     | Déconnexion propre réussie
2026-02-26 15:37:52 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 15:38:52 | INFO     | ========================================
2026-02-26 15:38:52 | INFO     | Début vérification des emails
2026-02-26 15:38:52 | INFO     | ========================================
2026-02-26 15:38:52 | INFO     | Tentative de connexion IMAP...
2026-02-26 15:38:53 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 15:38:54 | INFO     | Aucun nouveau email trouvé
2026-02-26 15:38:54 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 15:38:54 | INFO     | Déconnexion propre réussie
2026-02-26 15:38:54 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:07:12 | INFO     | ========================================
2026-02-26 16:07:12 | INFO     | Début vérification des emails
2026-02-26 16:07:12 | INFO     | ========================================
2026-02-26 16:07:12 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:07:14 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:07:16 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:07:16 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:07:17 | INFO     | Déconnexion propre réussie
2026-02-26 16:07:17 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:08:17 | INFO     | ========================================
2026-02-26 16:08:17 | INFO     | Début vérification des emails
2026-02-26 16:08:17 | INFO     | ========================================
2026-02-26 16:08:17 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:08:18 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:08:18 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:08:18 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:08:19 | INFO     | Déconnexion propre réussie
2026-02-26 16:08:19 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:09:19 | INFO     | ========================================
2026-02-26 16:09:19 | INFO     | Début vérification des emails
2026-02-26 16:09:19 | INFO     | ========================================
2026-02-26 16:09:19 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:09:19 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:09:20 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:09:20 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:09:20 | INFO     | Déconnexion propre réussie
2026-02-26 16:09:20 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:10:20 | INFO     | ========================================
2026-02-26 16:10:20 | INFO     | Début vérification des emails
2026-02-26 16:10:20 | INFO     | ========================================
2026-02-26 16:10:20 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:10:24 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:10:25 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:10:25 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:10:25 | INFO     | Déconnexion propre réussie
2026-02-26 16:10:25 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:11:25 | INFO     | ========================================
2026-02-26 16:11:25 | INFO     | Début vérification des emails
2026-02-26 16:11:25 | INFO     | ========================================
2026-02-26 16:11:25 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:11:26 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:11:27 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:11:27 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:11:27 | INFO     | Déconnexion propre réussie
2026-02-26 16:11:27 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:12:27 | INFO     | ========================================
2026-02-26 16:12:27 | INFO     | Début vérification des emails
2026-02-26 16:12:27 | INFO     | ========================================
2026-02-26 16:12:27 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:12:28 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:12:29 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:12:29 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:12:30 | INFO     | Déconnexion propre réussie
2026-02-26 16:12:30 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:13:30 | INFO     | ========================================
2026-02-26 16:13:30 | INFO     | Début vérification des emails
2026-02-26 16:13:30 | INFO     | ========================================
2026-02-26 16:13:30 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:13:30 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:13:31 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:13:31 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:13:31 | INFO     | Déconnexion propre réussie
2026-02-26 16:13:31 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:14:31 | INFO     | ========================================
2026-02-26 16:14:31 | INFO     | Début vérification des emails
2026-02-26 16:14:31 | INFO     | ========================================
2026-02-26 16:14:31 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:14:32 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:14:34 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:14:34 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:14:34 | INFO     | Déconnexion propre réussie
2026-02-26 16:14:34 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:15:34 | INFO     | ========================================
2026-02-26 16:15:34 | INFO     | Début vérification des emails
2026-02-26 16:15:34 | INFO     | ========================================
2026-02-26 16:15:34 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:15:35 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:15:36 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:15:36 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:15:36 | INFO     | Déconnexion propre réussie
2026-02-26 16:15:36 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:16:36 | INFO     | ========================================
2026-02-26 16:16:36 | INFO     | Début vérification des emails
2026-02-26 16:16:36 | INFO     | ========================================
2026-02-26 16:16:36 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:16:38 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:16:39 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:16:39 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:16:40 | INFO     | Déconnexion propre réussie
2026-02-26 16:16:40 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:17:40 | INFO     | ========================================
2026-02-26 16:17:40 | INFO     | Début vérification des emails
2026-02-26 16:17:40 | INFO     | ========================================
2026-02-26 16:17:40 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:17:43 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:17:47 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:17:47 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:17:47 | INFO     | Déconnexion propre réussie
2026-02-26 16:17:47 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:18:47 | INFO     | ========================================
2026-02-26 16:18:47 | INFO     | Début vérification des emails
2026-02-26 16:18:47 | INFO     | ========================================
2026-02-26 16:18:47 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:18:48 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:18:48 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:18:48 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:18:49 | INFO     | Déconnexion propre réussie
2026-02-26 16:18:49 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:19:49 | INFO     | ========================================
2026-02-26 16:19:49 | INFO     | Début vérification des emails
2026-02-26 16:19:49 | INFO     | ========================================
2026-02-26 16:19:49 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:19:50 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:19:50 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:19:50 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:19:50 | INFO     | Déconnexion propre réussie
2026-02-26 16:19:50 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:20:50 | INFO     | ========================================
2026-02-26 16:20:50 | INFO     | Début vérification des emails
2026-02-26 16:20:50 | INFO     | ========================================
2026-02-26 16:20:50 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:20:51 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:20:52 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:20:52 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:20:52 | INFO     | Déconnexion propre réussie
2026-02-26 16:20:52 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:21:52 | INFO     | ========================================
2026-02-26 16:21:52 | INFO     | Début vérification des emails
2026-02-26 16:21:52 | INFO     | ========================================
2026-02-26 16:21:52 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:21:53 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:21:54 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:21:54 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:21:54 | INFO     | Déconnexion propre réussie
2026-02-26 16:21:54 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:22:54 | INFO     | ========================================
2026-02-26 16:22:54 | INFO     | Début vérification des emails
2026-02-26 16:22:54 | INFO     | ========================================
2026-02-26 16:22:54 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:22:55 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:22:56 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:22:56 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:22:56 | INFO     | Déconnexion propre réussie
2026-02-26 16:22:56 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:23:56 | INFO     | ========================================
2026-02-26 16:23:56 | INFO     | Début vérification des emails
2026-02-26 16:23:56 | INFO     | ========================================
2026-02-26 16:23:56 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:23:57 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:23:58 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:23:58 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:23:58 | INFO     | Déconnexion propre réussie
2026-02-26 16:23:58 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:24:58 | INFO     | ========================================
2026-02-26 16:24:58 | INFO     | Début vérification des emails
2026-02-26 16:24:58 | INFO     | ========================================
2026-02-26 16:24:58 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:24:59 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:25:00 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:25:00 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:25:00 | INFO     | Déconnexion propre réussie
2026-02-26 16:25:00 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:26:00 | INFO     | ========================================
2026-02-26 16:26:00 | INFO     | Début vérification des emails
2026-02-26 16:26:01 | INFO     | ========================================
2026-02-26 16:26:01 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:26:01 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:26:02 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:26:02 | INFO     | Aucun nouveau email — en attente du prochain cycle
