2026-02-26 06:22:23 | INFO     | Scheduler PFE démarré
2026-02-26 14:48:03 | INFO     | Déconnexion propre réussie
2026-02-26 14:48:03 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:49:03 | INFO     | ========================================
2026-02-26 14:49:03 | INFO     | Début vérification des emails
2026-02-26 14:49:03 | INFO     | ========================================
2026-02-26 14:49:03 | INFO     | Tentative de connexion 1/3...
2026-02-26 14:49:03 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:49:03 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:49:04 | INFO     | Connexion établie avec succès
2026-02-26 14:49:04 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:49:04 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:49:04 | INFO     | Déconnexion propre réussie
2026-02-26 14:49:04 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:51:47 | INFO     | ========================================
2026-02-26 14:51:48 | INFO     | Début vérification des emails
2026-02-26 14:51:48 | INFO     | ========================================
2026-02-26 14:51:48 | INFO     | Tentative de connexion 1/3...
2026-02-26 14:51:48 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:51:48 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:51:49 | INFO     | Connexion établie avec succès
2026-02-26 14:51:49 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:51:49 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:51:49 | INFO     | Déconnexion propre réussie
2026-02-26 14:51:49 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:52:49 | INFO     | ========================================
2026-02-26 14:52:49 | INFO     | Début vérification des emails
2026-02-26 14:52:49 | INFO     | ========================================
2026-02-26 14:52:49 | INFO     | Tentative de connexion 1/3...
2026-02-26 14:52:49 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:52:50 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:52:50 | INFO     | Connexion établie avec succès
2026-02-26 14:52:51 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:52:51 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:52:51 | INFO     | Déconnexion propre réussie
2026-02-26 14:52:51 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:53:51 | INFO     | ========================================
2026-02-26 14:53:51 | INFO     | Début vérification des emails
2026-02-26 14:53:51 | INFO     | ========================================
2026-02-26 14:53:51 | INFO     | Tentative de connexion 1/3...
2026-02-26 14:53:51 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:53:52 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:53:52 | INFO     | Connexion établie avec succès
2026-02-26 14:53:53 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:53:53 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:53:53 | INFO     | Déconnexion propre réussie
2026-02-26 14:53:53 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:54:53 | INFO     | ========================================
2026-02-26 14:54:53 | INFO     | Début vérification des emails
2026-02-26 14:54:53 | INFO     | ========================================
2026-02-26 14:54:53 | INFO     | Tentative de connexion 1/3...
2026-02-26 14:54:53 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:54:54 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:54:54 | INFO     | Connexion établie avec succès
2026-02-26 14:54:54 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:54:54 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:54:55 | INFO     | Déconnexion propre réussie
2026-02-26 14:54:55 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:55:55 | INFO     | ========================================
2026-02-26 14:55:55 | INFO     | Début vérification des emails
2026-02-26 14:55:55 | INFO     | ========================================
2026-02-26 14:55:55 | INFO     | Tentative de connexion 1/3...
2026-02-26 14:55:55 | INFO     | Tentative de connexion IMAP...
2026-02-26 14:55:56 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 14:55:56 | INFO     | Connexion établie avec succès
2026-02-26 14:55:56 | INFO     | Aucun nouveau email trouvé
2026-02-26 14:55:56 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 14:55:57 | INFO     | Déconnexion propre réussie
2026-02-26 14:55:57 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 14:56:05 | INFO     | Scheduler arrêté par l'utilisateur
2026-02-26 16:39:54 | INFO     | Scheduler PFE démarré
2026-02-26 16:39:54 | INFO     | Intervalle      : 1 minute(s)
2026-02-26 16:39:54 | INFO     | Reconnexion     : 3 tentatives / 5s d'intervalle
2026-02-26 16:39:54 | INFO     | Mode            : Nouveaux seulement
2026-02-26 16:39:54 | INFO     | Appuie sur Ctrl+C pour arrêter
2026-02-26 16:39:54 | INFO     | ========================================
2026-02-26 16:39:54 | INFO     | Début vérification des emails
2026-02-26 16:39:54 | INFO     | ========================================
2026-02-26 16:39:54 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:39:54 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:39:55 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:39:55 | INFO     | Connexion établie avec succès
2026-02-26 16:39:56 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:39:56 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:39:56 | INFO     | Déconnexion propre réussie
2026-02-26 16:39:56 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:40:56 | INFO     | ========================================
2026-02-26 16:40:56 | INFO     | Début vérification des emails
2026-02-26 16:40:56 | INFO     | ========================================
2026-02-26 16:40:56 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:40:56 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:40:57 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:40:57 | INFO     | Connexion établie avec succès
2026-02-26 16:40:58 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:40:58 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:40:58 | INFO     | Déconnexion propre réussie
2026-02-26 16:40:58 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:41:58 | INFO     | ========================================
2026-02-26 16:41:58 | INFO     | Début vérification des emails
2026-02-26 16:41:58 | INFO     | ========================================
2026-02-26 16:41:58 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:41:58 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:41:59 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:41:59 | INFO     | Connexion établie avec succès
2026-02-26 16:42:00 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:42:00 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:42:00 | INFO     | Déconnexion propre réussie
2026-02-26 16:42:00 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:43:00 | INFO     | ========================================
2026-02-26 16:43:00 | INFO     | Début vérification des emails
2026-02-26 16:43:00 | INFO     | ========================================
2026-02-26 16:43:00 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:43:00 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:43:01 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:43:01 | INFO     | Connexion établie avec succès
2026-02-26 16:43:02 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:43:02 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:43:02 | INFO     | Déconnexion propre réussie
2026-02-26 16:43:02 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:49:11 | INFO     | ========================================
2026-02-26 16:49:11 | INFO     | Début vérification des emails
2026-02-26 16:49:11 | INFO     | ========================================
2026-02-26 16:49:11 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:49:11 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:49:12 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:49:12 | INFO     | Connexion établie avec succès
2026-02-26 16:49:13 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:49:13 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:49:13 | INFO     | Déconnexion propre réussie
2026-02-26 16:49:13 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:50:13 | INFO     | ========================================
2026-02-26 16:50:13 | INFO     | Début vérification des emails
2026-02-26 16:50:13 | INFO     | ========================================
2026-02-26 16:50:13 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:50:13 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:50:14 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:50:15 | INFO     | Connexion établie avec succès
2026-02-26 16:50:15 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:50:15 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:50:15 | INFO     | Déconnexion propre réussie
2026-02-26 16:50:15 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:51:15 | INFO     | ========================================
2026-02-26 16:51:15 | INFO     | Début vérification des emails
2026-02-26 16:51:15 | INFO     | ========================================
2026-02-26 16:51:15 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:51:15 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:51:16 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:51:16 | INFO     | Connexion établie avec succès
2026-02-26 16:51:17 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:51:17 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:51:17 | INFO     | Déconnexion propre réussie
2026-02-26 16:51:17 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:52:17 | INFO     | ========================================
2026-02-26 16:52:17 | INFO     | Début vérification des emails
2026-02-26 16:52:17 | INFO     | ========================================
2026-02-26 16:52:17 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:52:17 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:52:18 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:52:19 | INFO     | Connexion établie avec succès
2026-02-26 16:52:19 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:52:19 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:52:20 | INFO     | Déconnexion propre réussie
2026-02-26 16:52:20 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:53:20 | INFO     | ========================================
2026-02-26 16:53:20 | INFO     | Début vérification des emails
2026-02-26 16:53:20 | INFO     | ========================================
2026-02-26 16:53:20 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:53:20 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:53:21 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:53:21 | INFO     | Connexion établie avec succès
2026-02-26 16:53:21 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:53:21 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:53:21 | INFO     | Déconnexion propre réussie
2026-02-26 16:53:21 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:54:21 | INFO     | ========================================
2026-02-26 16:54:21 | INFO     | Début vérification des emails
2026-02-26 16:54:21 | INFO     | ========================================
2026-02-26 16:54:21 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:54:21 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:54:23 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:54:23 | INFO     | Connexion établie avec succès
2026-02-26 16:54:24 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:54:24 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:54:24 | INFO     | Déconnexion propre réussie
2026-02-26 16:54:24 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:55:24 | INFO     | ========================================
2026-02-26 16:55:24 | INFO     | Début vérification des emails
2026-02-26 16:55:24 | INFO     | ========================================
2026-02-26 16:55:24 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:55:24 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:55:25 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:55:25 | INFO     | Connexion établie avec succès
2026-02-26 16:55:25 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:55:25 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:55:26 | INFO     | Déconnexion propre réussie
2026-02-26 16:55:26 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:57:50 | INFO     | ========================================
2026-02-26 16:57:50 | INFO     | Début vérification des emails
2026-02-26 16:57:50 | INFO     | ========================================
2026-02-26 16:57:50 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:57:50 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:57:50 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:57:51 | INFO     | Connexion établie avec succès
2026-02-26 16:57:51 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:57:51 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:57:51 | INFO     | Déconnexion propre réussie
2026-02-26 16:57:51 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:58:51 | INFO     | ========================================
2026-02-26 16:58:51 | INFO     | Début vérification des emails
2026-02-26 16:58:51 | INFO     | ========================================
2026-02-26 16:58:51 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:58:51 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:58:52 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:58:53 | INFO     | Connexion établie avec succès
2026-02-26 16:58:53 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:58:53 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:58:53 | INFO     | Déconnexion propre réussie
2026-02-26 16:58:53 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 16:59:53 | INFO     | ========================================
2026-02-26 16:59:53 | INFO     | Début vérification des emails
2026-02-26 16:59:53 | INFO     | ========================================
2026-02-26 16:59:53 | INFO     | Tentative de connexion 1/3...
2026-02-26 16:59:53 | INFO     | Tentative de connexion IMAP...
2026-02-26 16:59:54 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 16:59:54 | INFO     | Connexion établie avec succès
2026-02-26 16:59:55 | INFO     | Aucun nouveau email trouvé
2026-02-26 16:59:55 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 16:59:55 | INFO     | Déconnexion propre réussie
2026-02-26 16:59:55 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:00:55 | INFO     | ========================================
2026-02-26 17:00:55 | INFO     | Début vérification des emails
2026-02-26 17:00:55 | INFO     | ========================================
2026-02-26 17:00:55 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:00:55 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:00:56 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:00:56 | INFO     | Connexion établie avec succès
2026-02-26 17:00:57 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:00:57 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:00:57 | INFO     | Déconnexion propre réussie
2026-02-26 17:00:57 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:01:57 | INFO     | ========================================
2026-02-26 17:01:57 | INFO     | Début vérification des emails
2026-02-26 17:01:57 | INFO     | ========================================
2026-02-26 17:01:57 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:01:57 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:01:59 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:01:59 | INFO     | Connexion établie avec succès
2026-02-26 17:01:59 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:01:59 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:02:00 | INFO     | Déconnexion propre réussie
2026-02-26 17:02:00 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:03:00 | INFO     | ========================================
2026-02-26 17:03:00 | INFO     | Début vérification des emails
2026-02-26 17:03:00 | INFO     | ========================================
2026-02-26 17:03:00 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:03:00 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:03:10 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:03:14 | INFO     | Connexion établie avec succès
2026-02-26 17:03:21 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:03:21 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:03:25 | INFO     | Déconnexion propre réussie
2026-02-26 17:03:25 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:04:25 | INFO     | ========================================
2026-02-26 17:04:25 | INFO     | Début vérification des emails
2026-02-26 17:04:25 | INFO     | ========================================
2026-02-26 17:04:25 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:04:25 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:04:26 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:04:27 | INFO     | Connexion établie avec succès
2026-02-26 17:04:28 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:04:28 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:04:28 | INFO     | Déconnexion propre réussie
2026-02-26 17:04:28 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:05:28 | INFO     | ========================================
2026-02-26 17:05:28 | INFO     | Début vérification des emails
2026-02-26 17:05:28 | INFO     | ========================================
2026-02-26 17:05:28 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:05:28 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:05:29 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:05:29 | INFO     | Connexion établie avec succès
2026-02-26 17:05:30 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:05:30 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:05:30 | INFO     | Déconnexion propre réussie
2026-02-26 17:05:30 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:11:21 | INFO     | ========================================
2026-02-26 17:11:21 | INFO     | Début vérification des emails
2026-02-26 17:11:21 | INFO     | ========================================
2026-02-26 17:11:21 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:11:21 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:11:33 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:11:33 | INFO     | Connexion établie avec succès
2026-02-26 17:11:34 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:11:34 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:11:34 | INFO     | Déconnexion propre réussie
2026-02-26 17:11:34 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:12:34 | INFO     | ========================================
2026-02-26 17:12:34 | INFO     | Début vérification des emails
2026-02-26 17:12:34 | INFO     | ========================================
2026-02-26 17:12:34 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:12:34 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:12:35 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:12:35 | INFO     | Connexion établie avec succès
2026-02-26 17:12:36 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:12:36 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:12:36 | INFO     | Déconnexion propre réussie
2026-02-26 17:12:36 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:13:36 | INFO     | ========================================
2026-02-26 17:13:36 | INFO     | Début vérification des emails
2026-02-26 17:13:36 | INFO     | ========================================
2026-02-26 17:13:36 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:13:36 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:13:48 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:13:49 | INFO     | Connexion établie avec succès
2026-02-26 17:13:49 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:13:49 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:13:49 | INFO     | Déconnexion propre réussie
2026-02-26 17:13:49 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:14:49 | INFO     | ========================================
2026-02-26 17:14:49 | INFO     | Début vérification des emails
2026-02-26 17:14:49 | INFO     | ========================================
2026-02-26 17:14:49 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:14:49 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:14:50 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:14:51 | INFO     | Connexion établie avec succès
2026-02-26 17:14:51 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:14:51 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:14:52 | INFO     | Déconnexion propre réussie
2026-02-26 17:14:52 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:17:03 | INFO     | ========================================
2026-02-26 17:17:03 | INFO     | Début vérification des emails
2026-02-26 17:17:03 | INFO     | ========================================
2026-02-26 17:17:03 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:17:03 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:17:04 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:17:04 | INFO     | Connexion établie avec succès
2026-02-26 17:17:05 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:17:05 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:17:05 | INFO     | Déconnexion propre réussie
2026-02-26 17:17:05 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:18:05 | INFO     | ========================================
2026-02-26 17:18:05 | INFO     | Début vérification des emails
2026-02-26 17:18:05 | INFO     | ========================================
2026-02-26 17:18:05 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:18:05 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:18:06 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:18:06 | INFO     | Connexion établie avec succès
2026-02-26 17:18:07 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:18:07 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:18:07 | INFO     | Déconnexion propre réussie
2026-02-26 17:18:07 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:19:07 | INFO     | ========================================
2026-02-26 17:19:07 | INFO     | Début vérification des emails
2026-02-26 17:19:07 | INFO     | ========================================
2026-02-26 17:19:07 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:19:07 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:19:08 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:19:08 | INFO     | Connexion établie avec succès
2026-02-26 17:19:09 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:19:09 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:19:09 | INFO     | Déconnexion propre réussie
2026-02-26 17:19:09 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:20:09 | INFO     | ========================================
2026-02-26 17:20:09 | INFO     | Début vérification des emails
2026-02-26 17:20:09 | INFO     | ========================================
2026-02-26 17:20:09 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:20:09 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:20:10 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:20:10 | INFO     | Connexion établie avec succès
2026-02-26 17:20:11 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:20:11 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:20:11 | INFO     | Déconnexion propre réussie
2026-02-26 17:20:11 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:21:11 | INFO     | ========================================
2026-02-26 17:21:11 | INFO     | Début vérification des emails
2026-02-26 17:21:11 | INFO     | ========================================
2026-02-26 17:21:11 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:21:11 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:21:12 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:21:12 | INFO     | Connexion établie avec succès
2026-02-26 17:21:13 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:21:13 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:21:13 | INFO     | Déconnexion propre réussie
2026-02-26 17:21:13 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:22:13 | INFO     | ========================================
2026-02-26 17:22:13 | INFO     | Début vérification des emails
2026-02-26 17:22:13 | INFO     | ========================================
2026-02-26 17:22:13 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:22:13 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:22:14 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:22:15 | INFO     | Connexion établie avec succès
2026-02-26 17:22:15 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:22:15 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:22:16 | INFO     | Déconnexion propre réussie
2026-02-26 17:22:16 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:23:16 | INFO     | ========================================
2026-02-26 17:23:16 | INFO     | Début vérification des emails
2026-02-26 17:23:16 | INFO     | ========================================
2026-02-26 17:23:16 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:23:16 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:23:17 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:23:17 | INFO     | Connexion établie avec succès
2026-02-26 17:23:17 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:23:17 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:23:18 | INFO     | Déconnexion propre réussie
2026-02-26 17:23:18 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:24:18 | INFO     | ========================================
2026-02-26 17:24:18 | INFO     | Début vérification des emails
2026-02-26 17:24:18 | INFO     | ========================================
2026-02-26 17:24:18 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:24:18 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:24:19 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:24:19 | INFO     | Connexion établie avec succès
2026-02-26 17:24:19 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:24:19 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:24:19 | INFO     | Déconnexion propre réussie
2026-02-26 17:24:19 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-26 17:25:19 | INFO     | ========================================
2026-02-26 17:25:19 | INFO     | Début vérification des emails
2026-02-26 17:25:19 | INFO     | ========================================
2026-02-26 17:25:20 | INFO     | Tentative de connexion 1/3...
2026-02-26 17:25:20 | INFO     | Tentative de connexion IMAP...
2026-02-26 17:25:21 | INFO     | Connecté avec succès : pfe.candidatures@gmail.com
2026-02-26 17:25:21 | INFO     | Connexion établie avec succès
2026-02-26 17:25:21 | INFO     | Aucun nouveau email trouvé
2026-02-26 17:25:21 | INFO     | Aucun nouveau email — en attente du prochain cycle
2026-02-26 17:25:21 | INFO     | Déconnexion propre réussie
2026-02-26 17:25:21 | INFO     | Prochaine vérification dans 1 minute(s)
2026-02-27 00:48:44 | INFO     | ========================================
2026-02-27 00:48:44 | INFO     | Début vérification des emails
2026-02-27 00:48:44 | INFO     | ========================================
2026-02-27 00:48:44 | INFO     | Tentative de connexion 1/3...
